8.50522	-7.10506	1.44241	-2.29992	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56686	-7.23175	1.4148	-2.33057	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.67149	-7.38555	1.87686	-2.75884	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.75563	-7.5338	1.85142	-2.7858	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.81586	-7.6386	1.21817	-2.18694	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87487	-7.76428	1.199	-2.20268	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.95026	-7.89199	1.4378	-2.42934	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
9.0037	-8.03098	1.39035	-2.47609	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.03566	-8.11824	0.942999	-2.03756	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.07851	-8.23882	0.919686	-2.06027	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.1585	-8.37977	1.30961	-2.44519	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.19932	-8.52652	1.245	-2.50983	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.24262	-8.6327	0.881017	-2.13662	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.27671	-8.76315	0.843884	-2.17122	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.40451	-8.97637	1.97437	-3.34172	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.48798	-9.15578	1.93568	-3.3754	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.5281	-9.25064	1.16991	-2.55415	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.58026	-9.37953	1.1562	-2.55998	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.6165	-9.4828	0.963762	-2.35539	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62783	-9.63264	0.868211	-2.44108	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.69313	-9.78334	1.11915	-2.72015	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.7213	-9.9406	1.04844	-2.77817	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.74368	-10.0464	0.664556	-2.34105	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.77561	-10.1738	0.655344	-2.34062	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.82604	-10.3116	0.765407	-2.46519	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.82969	-10.4628	0.675638	-2.54001	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.86844	-10.6084	0.818439	-2.70987	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.8976	-10.7675	0.778487	-2.73792	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.91877	-10.8861	0.475312	-2.3724	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.91073	-11.0417	0.387043	-2.44024	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.93345	-11.1701	0.475053	-2.55006	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.9179	-11.3289	0.371889	-2.63244	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.9393	-11.4644	0.386707	-2.65158	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.91843	-11.6261	0.282304	-2.72964	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.89592	-11.695	-0.326399	-1.9119	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.83479	-11.8241	-0.444206	-2.00032	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.82443	-11.9474	-0.224889	-2.30285	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.75432	-12.1076	-0.381061	-2.41973	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.72562	-12.2031	-0.638826	-2.0432	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.64578	-12.3381	-0.764515	-2.12967	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.58066	-12.3912	-1.11208	-1.60646	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.46512	-12.5142	-1.27118	-1.71639	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.40393	-12.6272	-1.15172	-1.90407	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.29982	-12.7577	-1.25913	-1.97169	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.20585	-12.7749	-1.862	-0.979678	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.00962	-12.8926	-2.13648	-1.15502	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
8.88807	-12.9484	-2.15172	-1.1277	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.73087	-13.0339	-2.25538	-1.18832	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.60952	-13.0637	-2.44701	-0.83046	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.4379	-13.1348	-2.57814	-0.90522	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.28126	-13.1313	-2.87434	-0.317466	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.09383	-13.1631	-2.95139	-0.355139	8.03583	-13.1513	8.05	-13.15	-2.72742	0
7.92343	-13.1646	-2.99945	-0.258177	7.82914	-13.0525	7.9	-13.15	-2.72986	0
7.76314	-13.1753	-2.98691	-0.250211	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.62971	-13.2417	-2.73772	-0.788417	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.48185	-13.2831	-2.76464	-0.796319	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.31136	-13.2619	-3.01631	-0.211178	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.15589	-13.2658	-2.98742	-0.193864	7.16011	-13.2382	7.15	-13.25	-2.72844	0
6.98082	-13.1893	-3.3163	0.588286	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.82831	-13.1535	-3.28057	0.604145	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.65369	-13.1309	-3.27362	0.59079	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.50838	-13.0822	-3.18123	0.630712	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.34305	-13.0921	-2.99262	0.141075	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.21363	-13.0685	-2.89893	0.179975	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.04858	-13.0278	-3.02483	0.526324	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.91155	-12.984	-2.94604	0.561021	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.7474	-12.8636	-3.30887	1.60496	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.61355	-12.7683	-3.22349	1.63992	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.44369	-12.736	-2.96553	0.873445	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.34535	-12.6635	-2.79418	0.93411	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.18017	-12.5518	-3.01186	1.59926	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.05909	-12.4501	-2.8951	1.63505	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.90432	-12.3782	-2.84353	1.47345	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.82533	-12.2696	-2.63924	1.54148	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.68414	-12.1612	-2.71855	1.78813	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.63013	-12.0472	-2.50378	1.85258	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.49057	-11.9337	-2.55932	2.02919	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47425	-11.7795	-2.23037	2.13535	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.36446	-11.7071	-2.05197	1.602	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.37573	-11.5796	-1.72654	1.70438	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.25018	-11.3749	-2.24796	3.19611	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.26246	-11.1743	-1.92087	3.3037	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.20157	-11.1027	-1.40943	1.94217	4.43713	-11.024	4.45	-11.05	0	1.81614
4.26011	-10.9509	-1.0534	2.0629	4.45136	-10.93	4.45	-10.95	0	1.81612
4.19497	-10.8225	-1.14844	2.29733	4.44745	-10.786	4.45	-10.8	0	2.72555
4.26628	-10.6518	-0.798681	2.42026	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.22872	-10.5306	-0.78144	2.38268	4.46329	-10.5756	4.45	-10.5	0	2.729
4.29331	-10.3611	-0.501986	2.4901	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.27681	-10.2431	-0.425484	2.32746	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.37765	-10.0686	-0.10377	2.4588	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.3792	-9.9457	-0.0797502	2.41262	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.48418	-9.77001	0.201994	2.53662	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.48488	-9.61605	0.149673	2.62644	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.59011	-9.43531	0.395996	2.73682	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.64909	-9.32805	0.663457	2.30783	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.79179	-9.15412	0.934143	2.44686	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.86229	-9.05014	1.14511	2.15157	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.96106	-8.92601	1.24818	2.20523	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.03425	-8.81362	1.2348	2.22079	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.16817	-8.6566	1.40155	2.32374	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.27287	-8.56645	1.68136	1.98405	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.39308	-8.44612	1.7723	2.04611	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.49521	-8.34126	1.76594	2.05146	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.57265	-8.24002	1.71698	2.01679	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.65919	-8.1206	1.67629	2.06352	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.79123	-7.98005	1.77598	2.14144	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.90219	-7.86956	1.89659	2.02159	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
6.02663	-7.74428	1.94641	2.06262	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.13537	-7.63173	1.96074	2.04943	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.24282	-7.52212	1.95861	2.04283	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.36256	-7.41789	2.04784	1.96417	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.45892	-7.32695	2.00672	1.9185	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.5891	-7.23804	2.37123	1.62101	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.72219	-7.14597	2.40592	1.65385	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.78757	-7.02508	1.83165	2.08414	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87555	-6.92418	1.79955	2.04609	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
7.03317	-6.84061	2.33209	1.64598	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.16007	-6.75125	2.32897	1.64269	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.24861	-6.64965	1.91204	1.9248	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35101	-6.54833	1.90504	1.91343	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.53631	-6.48569	2.78873	1.33659	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.66377	-6.43493	2.75866	1.29333	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.78068	-6.3509	2.45185	1.47773	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.88671	-6.30688	2.38124	1.37558	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
8.01575	-6.2321	2.33534	1.40272	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.14431	-6.15333	2.33635	1.40661	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.22322	-6.07038	1.96501	1.61495	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.33141	-5.97399	1.9899	1.65673	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.50433	-5.89881	2.66415	1.30362	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.64643	-5.83733	2.65218	1.2775	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.73199	-5.75377	2.00018	1.5986	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.84802	-5.65614	2.01473	1.62478	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.94498	-5.57614	1.91961	1.66903	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.04876	-5.4782	1.93864	1.70722	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.20738	-5.38819	2.63054	1.40772	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.34808	-5.31759	2.62104	1.38921	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.42233	-5.22872	1.8893	1.68701	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.53107	-5.13051	1.89968	1.70268	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.63437	-5.04095	1.7798	1.74831	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.73811	-4.93613	1.79311	1.77276	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.83239	-4.84035	1.67772	1.8138	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
9.92894	-4.73719	1.68597	1.82393	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.0034	-4.63357	1.51438	1.88239	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.1051	-4.49264	1.55679	1.98381	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.1875	-4.382	1.54907	1.98701	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.2989	-4.2187	1.60758	2.13336	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.4382	-4.10604	2.04009	2.02371	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5552	-3.9764	2.05239	2.07178	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6522	-3.86405	1.83806	2.1201	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7539	-3.74756	1.83922	2.12025	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.7921	-3.63097	1.14026	2.26771	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.8592	-3.48841	1.15091	2.31505	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
10.9714	-3.37023	1.7919	2.19682	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0692	-3.22034	1.81232	2.30215	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1011	-3.10081	1.04734	2.40889	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.1662	-2.92762	1.06478	2.51562	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.2106	-2.78804	0.974671	2.52794	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.2708	-2.60997	0.989284	2.63088	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.1934	-2.48239	-0.42357	2.75534	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.1745	-2.29999	-0.41445	2.83681	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.295	-2.11968	1.30959	2.71508	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.3664	-1.96596	1.309	2.72656	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.3586	-1.8333	0.449886	2.74455	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.3795	-1.67993	0.444018	2.75037	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.3033	-1.55501	-0.480133	2.76489	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.2801	-1.39288	-0.478873	2.82738	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.2289	-1.24194	-0.719178	2.82391	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.184	-1.11852	-0.726474	2.73938	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.0523	-0.99858	-1.67886	2.71455	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
10.9709	-0.806662	-1.67782	2.8625	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
10.9239	-0.63103	-1.0754	2.90866	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
10.8634	-0.506128	-1.07421	2.81589	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
10.7619	-0.369489	-1.65896	2.75796	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.6685	-0.274038	-1.65517	2.60947	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.4932	-0.157359	-2.67723	2.50737	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.3461	-0.076782	-2.66912	2.35657	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.2694	0.0657192	-2.03117	2.41892	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.1598	0.0908396	-2.01233	2.13531	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.0024	0.19606	-2.50569	2.07733	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
9.86835	0.190088	-2.48203	1.76148	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.70852	0.282479	-2.69612	1.7375	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.56554	0.229341	-2.66671	1.34598	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.40279	0.301603	-2.78387	1.33495	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.25382	0.278195	-2.76598	1.08005	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.09977	0.337164	-2.75079	1.07923	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
8.95123	0.336905	-2.73992	0.92221	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.85752	0.395567	-2.09231	0.977993	8.90199	0.247143	8.85	0.25	-1.81847	0
8.74795	0.367757	-2.07465	0.763399	8.76016	0.263752	8.75	0.25	-1.81846	0
8.5284	0.395155	-3.27949	0.661227	8.46355	0.258809	8.55	0.25	-3.6326	0
8.3523	0.35312	-3.26419	0.454726	8.35367	0.252596	8.35	0.25	-3.6326	0
8.19658	0.380243	-2.84057	0.479381	8.05161	0.241868	8.2	0.25	-2.72841	0
8.04493	0.336892	-2.82727	0.295856	8.05411	0.247878	8.05	0.25	-2.72842	0
7.89552	0.352971	-2.64972	0.302366	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.75379	0.2711	-2.63594	0.0426554	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.61611	0.271159	-2.69813	0.0355928	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.47065	0.173759	-2.68945	-0.226615	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.29939	0.165216	-2.99575	-0.223876	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.15223	0.100704	-2.99145	-0.364633	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.07165	0.0686621	-2.05491	-0.395423	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.95946	-0.0367478	-2.05546	-0.616529	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.86028	-0.0768181	-1.86576	-0.638003	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.75763	-0.212959	-1.87312	-0.904638	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.68114	-0.273672	-1.62763	-0.946236	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.58503	-0.430327	-1.65269	-1.22255	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.56171	-0.536632	-0.855084	-1.40331	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
